file_name,audio_length,gender,text
बोला-क्यों_female.wav,4.6679375,female,"बोला-क्यों दादा, हम लोग भी एक-न-एक दिन वहाँ जाएँगे ही"
घीसू_ने_इस_male.wav,3.5418125,male,घीसू ने इस भोले-भाले सवाल का कुछ उत्तर न दिया
घीसू_ने_इस_female.wav,3.85525,female,घीसू ने इस भोले-भाले सवाल का कुछ उत्तर न दिया
वह_परलोक_क_male.wav,4.9814375,male,वह परलोक की बातें सोचकर इस आनन्द में बाधा न डालना चाहता था
वह_परलोक_क_female.wav,5.32975,female,वह परलोक की बातें सोचकर इस आनन्द में बाधा न डालना चाहता था
‘जो_वहाँ_ह_male.wav,4.818875,male,‘जो वहाँ हम लोगों से पूछे कि तुमने हमें कफ़न क्यों नहीं दिया तो क्या कहोगे
‘जो_वहाँ_ह_female.wav,5.202,female,‘जो वहाँ हम लोगों से पूछे कि तुमने हमें कफ़न क्यों नहीं दिया तो क्या कहोगे
‘कहेंगे_तु_male.wav,1.8815625,male,‘कहेंगे तुम्हारा सिर
‘कहेंगे_तु_female.wav,1.928,female,‘कहेंगे तुम्हारा सिर
‘पूछेगी_तो_male.wav,1.5913125,male,‘पूछेगी तो जरूर
‘पूछेगी_तो_female.wav,1.7886875,female,‘पूछेगी तो जरूर
‘तू_कैसे_ज_male.wav,2.9613125,male,‘तू कैसे जानता है कि उसे कफ़न न मिलेगा
‘तू_कैसे_ज_female.wav,3.089,female,‘तू कैसे जानता है कि उसे कफ़न न मिलेगा
तू_मुझे_ऐस_male.wav,2.3575625,male,तू मुझे ऐसा गधा समझता है
तू_मुझे_ऐस_female.wav,2.42725,female,तू मुझे ऐसा गधा समझता है
साठ_साल_क्_male.wav,3.6346875,male,साठ साल क्या दुनिया में घास खोदता रहा हूँ
साठ_साल_क्_female.wav,3.6463125,female,साठ साल क्या दुनिया में घास खोदता रहा हूँ
उसको_कफ़न__male.wav,3.1354375,male,उसको कफ़न मिलेगा और बहुत अच्छा मिलेगा
उसको_कफ़न__female.wav,3.367625,female,उसको कफ़न मिलेगा और बहुत अच्छा मिलेगा
माधव_को_वि_male.wav,2.1950625,male,माधव को विश्वास न आया
माधव_को_वि_female.wav,2.334375,female,माधव को विश्वास न आया
बोला-कौन_द_male.wav,1.753875,male,बोला-कौन देगा
बोला-कौन_द_female.wav,1.9048125,female,बोला-कौन देगा
रुपये_तो_त_male.wav,2.1950625,male,रुपये तो तुमने चट कर दिये
